file_name,unique_file,path,species,label,subset
Myrmeleotettixmaculatus_XC752587-dat009-006_edit2.wav,Myrmeleotettixmaculatus_XC752587-dat009-006,data/train/Myrmeleotettixmaculatus_XC752587-dat009-006_edit2.wav,Myrmeleotettixmaculatus,29,train
Nemobiussylvestris_XC752029-dat004-032_edit2.wav,Nemobiussylvestris_XC752029-dat004-032,data/val/Nemobiussylvestris_XC752029-dat004-032_edit2.wav,Nemobiussylvestris,48,validation
Tylopsislilifolia_XC751308-dat067-001_edit2.wav,Tylopsislilifolia_XC751308-dat067-001,data/train/Tylopsislilifolia_XC751308-dat067-001_edit2.wav,Tylopsislilifolia,49,train
Pseudochorthippusmontanus_XC752604-dat012-002_edit3.wav,Pseudochorthippusmontanus_XC752604-dat012-002,data/train/Pseudochorthippusmontanus_XC752604-dat012-002_edit3.wav,Pseudochorthippusmontanus,30,train
Omocestusrufipes_XC751623-dat004-019.wav,Omocestusrufipes_XC751623-dat004-019,data/test/Omocestusrufipes_XC751623-dat004-019.wav,Omocestusrufipes,24,test
Tettigoniacantans_XC751934-dat040-002_edit1.wav,Tettigoniacantans_XC751934-dat040-002,data/test/Tettigoniacantans_XC751934-dat040-002_edit1.wav,Tettigoniacantans,19,test
Chorthippusbrunneus_XC751388-dat007-005_edit4.wav,Chorthippusbrunneus_XC751388-dat007-005,data/train/Chorthippusbrunneus_XC751388-dat007-005_edit4.wav,Chorthippusbrunneus,9,train
Clinopsaltaautumna_GBIF1931521261_IN17584917_26615.wav,Clinopsaltaautumna_GBIF1931521261_IN17584917_26615,data/train/Clinopsaltaautumna_GBIF1931521261_IN17584917_26615.wav,Clinopsaltaautumna,31,train
Conocephalusdorsalis_XC751644-dat031-004.wav,Conocephalusdorsalis_XC751644-dat031-004,data/val/Conocephalusdorsalis_XC751644-dat031-004.wav,Conocephalusdorsalis,52,validation
Diceroproctaeugraphica_GBIF2823074653_IN53386116_123946.wav,Diceroproctaeugraphica_GBIF2823074653_IN53386116_123946,data/train/Diceroproctaeugraphica_GBIF2823074653_IN53386116_123946.wav,Diceroproctaeugraphica,62,train
Chorthippusbiguttulus_XC751620-dat001-053_edit3.wav,Chorthippusbiguttulus_XC751620-dat001-053,data/train/Chorthippusbiguttulus_XC751620-dat001-053_edit3.wav,Chorthippusbiguttulus,35,train
Eupholidopteraschmidti_XC752432-dat051-016_edit5.wav,Eupholidopteraschmidti_XC752432-dat051-016,data/test/Eupholidopteraschmidti_XC752432-dat051-016_edit5.wav,Eupholidopteraschmidti,6,test
Galangalabeculata_GBIF2460089829_IN35873786_50716.wav,Galangalabeculata_GBIF2460089829_IN35873786_50716,data/val/Galangalabeculata_GBIF2460089829_IN35873786_50716.wav,Galangalabeculata,59,validation
Chorthippusbiguttulus_XC752350-dat005-055.wav,Chorthippusbiguttulus_XC752350-dat005-055,data/test/Chorthippusbiguttulus_XC752350-dat005-055.wav,Chorthippusbiguttulus,35,test
Conocephalusfuscus_XC752062-dat037-009_edit3.wav,Conocephalusfuscus_XC752062-dat037-009,data/test/Conocephalusfuscus_XC752062-dat037-009_edit3.wav,Conocephalusfuscus,16,test
Platypleurasp13_MHV%201486%20P.sp%2013%20nr%20Gamtoos%20River%20Bridge%20%233_edit1.wav,Platypleurasp13_MHV%201486%20P.sp%2013%20nr%20Gamtoos%20River%20Bridge%20%233,data/train/Platypleurasp13_MHV%201486%20P.sp%2013%20nr%20Gamtoos%20River%20Bridge%20%233_edit1.wav,Platypleurasp13,51,train
Pseudochorthippusparallelus_Take00.M.wav,Pseudochorthippusparallelus_Take00.M,data/train/Pseudochorthippusparallelus_Take00.M.wav,Pseudochorthippusparallelus,32,train
Omocestusviridulus_XC752265-dat013-001_edit6.wav,Omocestusviridulus_XC752265-dat013-001,data/val/Omocestusviridulus_XC752265-dat013-001_edit6.wav,Omocestusviridulus,11,validation
Chorthippusvagans_XC751804-dat014-009_edit6.wav,Chorthippusvagans_XC751804-dat014-009,data/train/Chorthippusvagans_XC751804-dat014-009_edit6.wav,Chorthippusvagans,44,train
Gomphocerippusrufus_XC751303-dat150-005_edit1.wav,Gomphocerippusrufus_XC751303-dat150-005,data/train/Gomphocerippusrufus_XC751303-dat150-005_edit1.wav,Gomphocerippusrufus,2,train
Barbitistesyersini_XC752461-dat047-009_edit1.wav,Barbitistesyersini_XC752461-dat047-009,data/train/Barbitistesyersini_XC752461-dat047-009_edit1.wav,Barbitistesyersini,45,train
Yoyettacelis_GBIF1945438657_IN18459157_27431.wav,Yoyettacelis_GBIF1945438657_IN18459157_27431,data/test/Yoyettacelis_GBIF1945438657_IN18459157_27431.wav,Yoyettacelis,1,test
Chorthippusvagans_XC751802-dat014-007_edit1.wav,Chorthippusvagans_XC751802-dat014-007,data/train/Chorthippusvagans_XC751802-dat014-007_edit1.wav,Chorthippusvagans,44,train
Gomphocerussibiricus_XC751820-dat178-002_edit3.wav,Gomphocerussibiricus_XC751820-dat178-002,data/test/Gomphocerussibiricus_XC751820-dat178-002_edit3.wav,Gomphocerussibiricus,41,test
Yoyettacelis_GBIF1837098964_IN8321947_15795.wav,Yoyettacelis_GBIF1837098964_IN8321947_15795,data/train/Yoyettacelis_GBIF1837098964_IN8321947_15795.wav,Yoyettacelis,1,train
Eupholidopteraschmidti_XC752434-dat051-018_edit2.wav,Eupholidopteraschmidti_XC752434-dat051-018,data/val/Eupholidopteraschmidti_XC752434-dat051-018_edit2.wav,Eupholidopteraschmidti,6,validation
Pseudochorthippusparallelus_XC752314-dat005-060_edit6.wav,Pseudochorthippusparallelus_XC752314-dat005-060,data/train/Pseudochorthippusparallelus_XC752314-dat005-060_edit6.wav,Pseudochorthippusparallelus,32,train
Oecanthuspellucens_GBIF3859373760_IN92019364_294855.wav,Oecanthuspellucens_GBIF3859373760_IN92019364_294855,data/train/Oecanthuspellucens_GBIF3859373760_IN92019364_294855.wav,Oecanthuspellucens,40,train
Leptophyespunctatissima_XC751806-dat023-011_edit2.wav,Leptophyespunctatissima_XC751806-dat023-011,data/train/Leptophyespunctatissima_XC751806-dat023-011_edit2.wav,Leptophyespunctatissima,36,train
Gryllusbimaculatus_XC751743-dat007-027_edit1.wav,Gryllusbimaculatus_XC751743-dat007-027,data/train/Gryllusbimaculatus_XC751743-dat007-027_edit1.wav,Gryllusbimaculatus,38,train
Chorthippusbrunneus_XC751544-dat011-005_edit2.wav,Chorthippusbrunneus_XC751544-dat011-005,data/train/Chorthippusbrunneus_XC751544-dat011-005_edit2.wav,Chorthippusbrunneus,9,train
Chorthippusmollis_XC751981-dat017-016_edit5.wav,Chorthippusmollis_XC751981-dat017-016,data/train/Chorthippusmollis_XC751981-dat017-016_edit5.wav,Chorthippusmollis,12,train
Chorthippusmollis_XC751768-dat005-072_edit1.wav,Chorthippusmollis_XC751768-dat005-072,data/val/Chorthippusmollis_XC751768-dat005-072_edit1.wav,Chorthippusmollis,12,validation
Ephippigerdiurnus_XC751705-dat064-008_edit2.wav,Ephippigerdiurnus_XC751705-dat064-008,data/train/Ephippigerdiurnus_XC751705-dat064-008_edit2.wav,Ephippigerdiurnus,46,train
Aleetacurvicosta_GBIF2529297784_IN36745575_52992.wav,Aleetacurvicosta_GBIF2529297784_IN36745575_52992,data/train/Aleetacurvicosta_GBIF2529297784_IN36745575_52992.wav,Aleetacurvicosta,61,train
Platypleuracfcatenata_MHV%20393%20P.catenata%20Jefferies%20Bay%20%231_edit3.wav,Platypleuracfcatenata_MHV%20393%20P.catenata%20Jefferies%20Bay%20%231,data/train/Platypleuracfcatenata_MHV%20393%20P.catenata%20Jefferies%20Bay%20%231_edit3.wav,Platypleuracfcatenata,42,train
Cicadaorni_GBIF3337595059_IN90641816_289845.wav,Cicadaorni_GBIF3337595059_IN90641816_289845,data/test/Cicadaorni_GBIF3337595059_IN90641816_289845.wav,Cicadaorni,33,test
Chorthippusvagans_XC751803-dat014-008_edit9.wav,Chorthippusvagans_XC751803-dat014-008,data/train/Chorthippusvagans_XC751803-dat014-008_edit9.wav,Chorthippusvagans,44,train
Pholidopteraaptera_XC752410-dat097-007_edit1.wav,Pholidopteraaptera_XC752410-dat097-007,data/train/Pholidopteraaptera_XC752410-dat097-007_edit1.wav,Pholidopteraaptera,8,train
Stenobothruslineatus_XC751578-dat008-022.wav,Stenobothruslineatus_XC751578-dat008-022,data/train/Stenobothruslineatus_XC751578-dat008-022.wav,Stenobothruslineatus,34,train
Aleetacurvicosta_GBIF3039381926_IN68785661_161247.wav,Aleetacurvicosta_GBIF3039381926_IN68785661_161247,data/val/Aleetacurvicosta_GBIF3039381926_IN68785661_161247.wav,Aleetacurvicosta,61,validation
Stenobothrusstigmaticus_XC752012-dat005-008_edit1.wav,Stenobothrusstigmaticus_XC752012-dat005-008,data/test/Stenobothrusstigmaticus_XC752012-dat005-008_edit1.wav,Stenobothrusstigmaticus,25,test
Gomphocerippusrufus_XC751302-dat150-004_edit2.wav,Gomphocerippusrufus_XC751302-dat150-004,data/train/Gomphocerippusrufus_XC751302-dat150-004_edit2.wav,Gomphocerippusrufus,2,train
Yoyettarepetens_GBIF2451713981_IN35268407_49795.wav,Yoyettarepetens_GBIF2451713981_IN35268407_49795,data/train/Yoyettarepetens_GBIF2451713981_IN35268407_49795.wav,Yoyettarepetens,26,train
Chorthippusbiguttulus_XC751834-dat031-007_edit6.wav,Chorthippusbiguttulus_XC751834-dat031-007,data/train/Chorthippusbiguttulus_XC751834-dat031-007_edit6.wav,Chorthippusbiguttulus,35,train
Pholidopteralittoralis_XC752436-dat047-003_edit3.wav,Pholidopteralittoralis_XC752436-dat047-003,data/train/Pholidopteralittoralis_XC752436-dat047-003_edit3.wav,Pholidopteralittoralis,18,train
Yoyettacelis_GBIF1933590420_IN17998496_26914_edit2.wav,Yoyettacelis_GBIF1933590420_IN17998496_26914,data/train/Yoyettacelis_GBIF1933590420_IN17998496_26914_edit2.wav,Yoyettacelis,1,train
Yoyettacelis_GBIF3018059955_IN67551200_156905.wav,Yoyettacelis_GBIF3018059955_IN67551200_156905,data/test/Yoyettacelis_GBIF3018059955_IN67551200_156905.wav,Yoyettacelis,1,test
Roeselianaroeselii_XC752373-dat006-016.wav,Roeselianaroeselii_XC752373-dat006-016,data/val/Roeselianaroeselii_XC752373-dat006-016.wav,Roeselianaroeselii,0,validation
Stenobothruslineatus_XC752396-dat025-007_edit1.wav,Stenobothruslineatus_XC752396-dat025-007,data/train/Stenobothruslineatus_XC752396-dat025-007_edit1.wav,Stenobothruslineatus,34,train
Myrmeleotettixmaculatus_XC752575-dat020-007_edit5.wav,Myrmeleotettixmaculatus_XC752575-dat020-007,data/train/Myrmeleotettixmaculatus_XC752575-dat020-007_edit5.wav,Myrmeleotettixmaculatus,29,train
Neotibicenpruinosus_GBIF3337807625_IN86911228_274167.wav,Neotibicenpruinosus_GBIF3337807625_IN86911228_274167,data/test/Neotibicenpruinosus_GBIF3337807625_IN86911228_274167.wav,Neotibicenpruinosus,22,test
Omocestuspetraeus_XC752474-dat055-011_edit2.wav,Omocestuspetraeus_XC752474-dat055-011,data/val/Omocestuspetraeus_XC752474-dat055-011_edit2.wav,Omocestuspetraeus,23,validation
Stenobothrusstigmaticus_XC751550-dat014-005_edit2.wav,Stenobothrusstigmaticus_XC751550-dat014-005,data/train/Stenobothrusstigmaticus_XC751550-dat014-005_edit2.wav,Stenobothrusstigmaticus,25,train
Omocestusrufipes_XC751625-dat015-008_edit3.wav,Omocestusrufipes_XC751625-dat015-008,data/train/Omocestusrufipes_XC751625-dat015-008_edit3.wav,Omocestusrufipes,24,train
Atrapsaltacorticina_GBIF2465366689_IN36305599_51623.wav,Atrapsaltacorticina_GBIF2465366689_IN36305599_51623,data/train/Atrapsaltacorticina_GBIF2465366689_IN36305599_51623.wav,Atrapsaltacorticina,3,train
Gomphocerussibiricus_XC751325-dat055-004_edit2.wav,Gomphocerussibiricus_XC751325-dat055-004,data/train/Gomphocerussibiricus_XC751325-dat055-004_edit2.wav,Gomphocerussibiricus,41,train
Melanogryllusdesertus_XC752505-dat046-004_edit4.wav,Melanogryllusdesertus_XC752505-dat046-004,data/val/Melanogryllusdesertus_XC752505-dat046-004_edit4.wav,Melanogryllusdesertus,27,validation
Stenobothrusstigmaticus_XC751548-dat014-003_edit2.wav,Stenobothrusstigmaticus_XC751548-dat014-003,data/test/Stenobothrusstigmaticus_XC751548-dat014-003_edit2.wav,Stenobothrusstigmaticus,25,test
Chorthippusmollis_XC751824-dat001-033_edit4.wav,Chorthippusmollis_XC751824-dat001-033,data/train/Chorthippusmollis_XC751824-dat001-033_edit4.wav,Chorthippusmollis,12,train
Omocestusviridulus_GBIF3398760919_IN97064133_312550.wav,Omocestusviridulus_GBIF3398760919_IN97064133_312550,data/val/Omocestusviridulus_GBIF3398760919_IN97064133_312550.wav,Omocestusviridulus,11,validation
Conocephalusfuscus_XC752389-dat033-002_edit4.wav,Conocephalusfuscus_XC752389-dat033-002,data/val/Conocephalusfuscus_XC752389-dat033-002_edit4.wav,Conocephalusfuscus,16,validation
Omocestusviridulus_XC752266-dat013-002_edit3.wav,Omocestusviridulus_XC752266-dat013-002,data/train/Omocestusviridulus_XC752266-dat013-002_edit3.wav,Omocestusviridulus,11,train
Chorthippusmollis_GBIF3044712215_IN69619059_164371.wav,Chorthippusmollis_GBIF3044712215_IN69619059_164371,data/train/Chorthippusmollis_GBIF3044712215_IN69619059_164371.wav,Chorthippusmollis,12,train
Roeselianaroeselii_XC751812-dat025-010_edit3.wav,Roeselianaroeselii_XC751812-dat025-010,data/train/Roeselianaroeselii_XC751812-dat025-010_edit3.wav,Roeselianaroeselii,0,train
Pholidopteraaptera_XC751362-dat145-002_edit2.wav,Pholidopteraaptera_XC751362-dat145-002,data/val/Pholidopteraaptera_XC751362-dat145-002_edit2.wav,Pholidopteraaptera,8,validation
Chorthippusbrunneus_XC751399-dat022-009_edit4.wav,Chorthippusbrunneus_XC751399-dat022-009,data/train/Chorthippusbrunneus_XC751399-dat022-009_edit4.wav,Chorthippusbrunneus,9,train
Chorthippusbrunneus_XC751389-dat007-008.wav,Chorthippusbrunneus_XC751389-dat007-008,data/test/Chorthippusbrunneus_XC751389-dat007-008.wav,Chorthippusbrunneus,9,test
Omocestusviridulus_XC752264-dat012-008_edit7.wav,Omocestusviridulus_XC752264-dat012-008,data/train/Omocestusviridulus_XC752264-dat012-008_edit7.wav,Omocestusviridulus,11,train
Clinopsaltaautumna_GBIF1931513990_IN17550208_26580.wav,Clinopsaltaautumna_GBIF1931513990_IN17550208_26580,data/val/Clinopsaltaautumna_GBIF1931513990_IN17550208_26580.wav,Clinopsaltaautumna,31,validation
Tettigoniacantans_XC751948-dat035-007_edit3.wav,Tettigoniacantans_XC751948-dat035-007,data/train/Tettigoniacantans_XC751948-dat035-007_edit3.wav,Tettigoniacantans,19,train
Clinopsaltaautumna_GBIF1986611228_IN19505538_28998.wav,Clinopsaltaautumna_GBIF1986611228_IN19505538_28998,data/train/Clinopsaltaautumna_GBIF1986611228_IN19505538_28998.wav,Clinopsaltaautumna,31,train
Stenobothrusstigmaticus_XC751998-dat004-043_edit1.wav,Stenobothrusstigmaticus_XC751998-dat004-043,data/val/Stenobothrusstigmaticus_XC751998-dat004-043_edit1.wav,Stenobothrusstigmaticus,25,validation
Conocephalusfuscus_XC752388-dat036-006_edit7.wav,Conocephalusfuscus_XC752388-dat036-006,data/train/Conocephalusfuscus_XC752388-dat036-006_edit7.wav,Conocephalusfuscus,16,train
Neotibicenpruinosus_GBIF2862333143_IN58903833_135069.wav,Neotibicenpruinosus_GBIF2862333143_IN58903833_135069,data/train/Neotibicenpruinosus_GBIF2862333143_IN58903833_135069.wav,Neotibicenpruinosus,22,train
Clinopsaltaautumna_GBIF2423044297_IN32624592_46952_edit1.wav,Clinopsaltaautumna_GBIF2423044297_IN32624592_46952,data/train/Clinopsaltaautumna_GBIF2423044297_IN32624592_46952_edit1.wav,Clinopsaltaautumna,31,train
Pholidopteralittoralis_XC752440-dat049-002_edit4.wav,Pholidopteralittoralis_XC752440-dat049-002,data/train/Pholidopteralittoralis_XC752440-dat049-002_edit4.wav,Pholidopteralittoralis,18,train
Omocestusviridulus_XC752271-dat009-008_edit2.wav,Omocestusviridulus_XC752271-dat009-008,data/train/Omocestusviridulus_XC752271-dat009-008_edit2.wav,Omocestusviridulus,11,train
Roeselianaroeselii_GBIF3355398555_IN84246142_260646_edit1.wav,Roeselianaroeselii_GBIF3355398555_IN84246142_260646,data/train/Roeselianaroeselii_GBIF3355398555_IN84246142_260646_edit1.wav,Roeselianaroeselii,0,train
Conocephalusfuscus_XC752526-dat060-004_edit1.wav,Conocephalusfuscus_XC752526-dat060-004,data/val/Conocephalusfuscus_XC752526-dat060-004_edit1.wav,Conocephalusfuscus,16,validation
Gomphocerippusrufus_XC752301-dat005-062.wav,Gomphocerippusrufus_XC752301-dat005-062,data/test/Gomphocerippusrufus_XC752301-dat005-062.wav,Gomphocerippusrufus,2,test
Pholidopteragriseoaptera_XC752319-dat005-039_edit1.wav,Pholidopteragriseoaptera_XC752319-dat005-039,data/train/Pholidopteragriseoaptera_XC752319-dat005-039_edit1.wav,Pholidopteragriseoaptera,47,train
Yoyettacelis_GBIF2574151924_IN38556670_57567.wav,Yoyettacelis_GBIF2574151924_IN38556670_57567,data/test/Yoyettacelis_GBIF2574151924_IN38556670_57567.wav,Yoyettacelis,1,test
Stenobothruslineatus_XC751989-dat018-002_edit2.wav,Stenobothruslineatus_XC751989-dat018-002,data/train/Stenobothruslineatus_XC751989-dat018-002_edit2.wav,Stenobothruslineatus,34,train
Clinopsaltaautumna_GBIF1831151925_IN8322398_15790_edit1.wav,Clinopsaltaautumna_GBIF1831151925_IN8322398_15790,data/test/Clinopsaltaautumna_GBIF1831151925_IN8322398_15790_edit1.wav,Clinopsaltaautumna,31,test
Aleetacurvicosta_GBIF3018110905_IN67551476_156906.wav,Aleetacurvicosta_GBIF3018110905_IN67551476_156906,data/train/Aleetacurvicosta_GBIF3018110905_IN67551476_156906.wav,Aleetacurvicosta,61,train
Omocestusviridulus_XC752264-dat012-008_edit11.wav,Omocestusviridulus_XC752264-dat012-008,data/train/Omocestusviridulus_XC752264-dat012-008_edit11.wav,Omocestusviridulus,11,train
Chorthippusbrunneus_XC751407-dat024-016_edit1.wav,Chorthippusbrunneus_XC751407-dat024-016,data/train/Chorthippusbrunneus_XC751407-dat024-016_edit1.wav,Chorthippusbrunneus,9,train
Gryllusbimaculatus_XC751724-dat007-020.wav,Gryllusbimaculatus_XC751724-dat007-020,data/test/Gryllusbimaculatus_XC751724-dat007-020.wav,Gryllusbimaculatus,38,test
Omocestusviridulus_XC752263-dat012-007_edit3.wav,Omocestusviridulus_XC752263-dat012-007,data/val/Omocestusviridulus_XC752263-dat012-007_edit3.wav,Omocestusviridulus,11,validation
Decticusverrucivorus_XC751898-dat098-005.wav,Decticusverrucivorus_XC751898-dat098-005,data/test/Decticusverrucivorus_XC751898-dat098-005.wav,Decticusverrucivorus,14,test
Chorthippusapricarius_XC752128-dat028-008_edit6.wav,Chorthippusapricarius_XC752128-dat028-008,data/train/Chorthippusapricarius_XC752128-dat028-008_edit6.wav,Chorthippusapricarius,7,train
Eupholidopteraschmidti_XC752430-dat051-014_edit3.wav,Eupholidopteraschmidti_XC752430-dat051-014,data/train/Eupholidopteraschmidti_XC752430-dat051-014_edit3.wav,Eupholidopteraschmidti,6,train
Phaneropteranana_XC755717-221013-Phaneroptera-nana-Spontangesang-FH-1918-14°C_edit6.wav,Phaneropteranana_XC755717-221013-Phaneroptera-nana-Spontangesang-FH-1918-14°C,data/train/Phaneropteranana_XC755717-221013-Phaneroptera-nana-Spontangesang-FH-1918-14°C_edit6.wav,Phaneropteranana,5,train
Platycleisalbopunctata_XC751609-dat028-012_edit1.wav,Platycleisalbopunctata_XC751609-dat028-012,data/test/Platycleisalbopunctata_XC751609-dat028-012_edit1.wav,Platycleisalbopunctata,54,test
Chorthippusbrunneus_XC751398-dat022-008_edit7.wav,Chorthippusbrunneus_XC751398-dat022-008,data/val/Chorthippusbrunneus_XC751398-dat022-008_edit7.wav,Chorthippusbrunneus,9,validation
Pholidopteraaptera_XC751363-dat145-003_edit1.wav,Pholidopteraaptera_XC751363-dat145-003,data/train/Pholidopteraaptera_XC751363-dat145-003_edit1.wav,Pholidopteraaptera,8,train
Platypleurasp12cfhirtipennis_MHV%20602%20P.sp12%2020km%20SE%20Prince%20Albert_edit1.wav,Platypleurasp12cfhirtipennis_MHV%20602%20P.sp12%2020km%20SE%20Prince%20Albert,data/train/Platypleurasp12cfhirtipennis_MHV%20602%20P.sp12%2020km%20SE%20Prince%20Albert_edit1.wav,Platypleurasp12cfhirtipennis,55,train
Clinopsaltaautumna_GBIF1949986195_IN18667268_27938_edit1.wav,Clinopsaltaautumna_GBIF1949986195_IN18667268_27938,data/train/Clinopsaltaautumna_GBIF1949986195_IN18667268_27938_edit1.wav,Clinopsaltaautumna,31,train
Pseudochorthippusmontanus_XC752605-dat012-003_edit18.wav,Pseudochorthippusmontanus_XC752605-dat012-003,data/train/Pseudochorthippusmontanus_XC752605-dat012-003_edit18.wav,Pseudochorthippusmontanus,30,train
Yoyettacelis_GBIF3031725753_IN68038441_158517_edit1.wav,Yoyettacelis_GBIF3031725753_IN68038441_158517,data/train/Yoyettacelis_GBIF3031725753_IN68038441_158517_edit1.wav,Yoyettacelis,1,train
Platypleuraplumosa_MHV%20609%20P.plumosa%204km%20W%20De%20Rust%20%231_edit1.wav,Platypleuraplumosa_MHV%20609%20P.plumosa%204km%20W%20De%20Rust%20%231,data/test/Platypleuraplumosa_MHV%20609%20P.plumosa%204km%20W%20De%20Rust%20%231_edit1.wav,Platypleuraplumosa,57,test
Chorthippusbrunneus_XC751398-dat022-008_edit3.wav,Chorthippusbrunneus_XC751398-dat022-008,data/val/Chorthippusbrunneus_XC751398-dat022-008_edit3.wav,Chorthippusbrunneus,9,validation
Chorthippusvagans_XC751931-dat225-001.wav,Chorthippusvagans_XC751931-dat225-001,data/val/Chorthippusvagans_XC751931-dat225-001.wav,Chorthippusvagans,44,validation
Chorthippusbiguttulus_XC752341-dat005-022_edit2.wav,Chorthippusbiguttulus_XC752341-dat005-022,data/train/Chorthippusbiguttulus_XC752341-dat005-022_edit2.wav,Chorthippusbiguttulus,35,train
Platypleuraplumosa_MHV%20329%20P.plumosa%20Steydtlerville%20%233_edit1.wav,Platypleuraplumosa_MHV%20329%20P.plumosa%20Steydtlerville%20%233,data/train/Platypleuraplumosa_MHV%20329%20P.plumosa%20Steydtlerville%20%233_edit1.wav,Platypleuraplumosa,57,train
Phaneropteranana_XC755717-221013-Phaneroptera-nana-Spontangesang-FH-1918-14°C_edit2.wav,Phaneropteranana_XC755717-221013-Phaneroptera-nana-Spontangesang-FH-1918-14°C,data/train/Phaneropteranana_XC755717-221013-Phaneroptera-nana-Spontangesang-FH-1918-14°C_edit2.wav,Phaneropteranana,5,train
Tettigoniaviridissima_MixPre-198.wav,Tettigoniaviridissima_MixPre-198,data/train/Tettigoniaviridissima_MixPre-198.wav,Tettigoniaviridissima,13,train
Chorthippusapricarius_XC752128-dat028-008_edit2.wav,Chorthippusapricarius_XC752128-dat028-008,data/train/Chorthippusapricarius_XC752128-dat028-008_edit2.wav,Chorthippusapricarius,7,train
Roeselianaroeselii_GBIF2283054430_IN27820070_42340_edit2.wav,Roeselianaroeselii_GBIF2283054430_IN27820070_42340,data/test/Roeselianaroeselii_GBIF2283054430_IN27820070_42340_edit2.wav,Roeselianaroeselii,0,test
Chorthippusalbomarginatus_XC751395-dat022-012_edit4.wav,Chorthippusalbomarginatus_XC751395-dat022-012,data/test/Chorthippusalbomarginatus_XC751395-dat022-012_edit4.wav,Chorthippusalbomarginatus,4,test
Pholidopteralittoralis_XC752439-dat049-001_edit8.wav,Pholidopteralittoralis_XC752439-dat049-001,data/train/Pholidopteralittoralis_XC752439-dat049-001_edit8.wav,Pholidopteralittoralis,18,train
Cicadaorni_GBIF2429234596_IN31534884_46058.wav,Cicadaorni_GBIF2429234596_IN31534884_46058,data/train/Cicadaorni_GBIF2429234596_IN31534884_46058.wav,Cicadaorni,33,train
Pseudochorthippusparallelus_XC752309-dat004-014_edit1.wav,Pseudochorthippusparallelus_XC752309-dat004-014,data/test/Pseudochorthippusparallelus_XC752309-dat004-014_edit1.wav,Pseudochorthippusparallelus,32,test
Omocestuspetraeus_XC752478-dat058-004_edit9.wav,Omocestuspetraeus_XC752478-dat058-004,data/train/Omocestuspetraeus_XC752478-dat058-004_edit9.wav,Omocestuspetraeus,23,train
Platypleuraplumosa_MHV%20540%20P.plumosa%20Fish%20River%20Bridge_edit1.wav,Platypleuraplumosa_MHV%20540%20P.plumosa%20Fish%20River%20Bridge,data/test/Platypleuraplumosa_MHV%20540%20P.plumosa%20Fish%20River%20Bridge_edit1.wav,Platypleuraplumosa,57,test
Pholidopteralittoralis_XC752441-dat049-003_edit3.wav,Pholidopteralittoralis_XC752441-dat049-003,data/test/Pholidopteralittoralis_XC752441-dat049-003_edit3.wav,Pholidopteralittoralis,18,test
Stauroderusscalaris_XC751603-dat061-006_edit2.wav,Stauroderusscalaris_XC751603-dat061-006,data/train/Stauroderusscalaris_XC751603-dat061-006_edit2.wav,Stauroderusscalaris,43,train
Achetadomesticus_XC751757-dat007-014.wav,Achetadomesticus_XC751757-dat007-014,data/train/Achetadomesticus_XC751757-dat007-014.wav,Achetadomesticus,53,train
Chrysochraondispar_XC751694-dat030-010_edit3.wav,Chrysochraondispar_XC751694-dat030-010,data/train/Chrysochraondispar_XC751694-dat030-010_edit3.wav,Chrysochraondispar,17,train
Conocephalusfuscus_XC752526-dat060-004_edit5.wav,Conocephalusfuscus_XC752526-dat060-004,data/val/Conocephalusfuscus_XC752526-dat060-004_edit5.wav,Conocephalusfuscus,16,validation
Grylluscampestris_XC751426-dat010-005.wav,Grylluscampestris_XC751426-dat010-005,data/val/Grylluscampestris_XC751426-dat010-005.wav,Grylluscampestris,20,validation
Omocestusviridulus_XC752263-dat012-007_edit7.wav,Omocestusviridulus_XC752263-dat012-007,data/val/Omocestusviridulus_XC752263-dat012-007_edit7.wav,Omocestusviridulus,11,validation
Stenobothruslineatus_XC751876-dat097-025_edit1.wav,Stenobothruslineatus_XC751876-dat097-025,data/train/Stenobothruslineatus_XC751876-dat097-025_edit1.wav,Stenobothruslineatus,34,train
Psaltodaplaga_GBIF3032048379_IN67823948_157828.wav,Psaltodaplaga_GBIF3032048379_IN67823948_157828,data/test/Psaltodaplaga_GBIF3032048379_IN67823948_157828.wav,Psaltodaplaga,10,test
Aleetacurvicosta_GBIF3031657202_IN67696616_157721.wav,Aleetacurvicosta_GBIF3031657202_IN67696616_157721,data/val/Aleetacurvicosta_GBIF3031657202_IN67696616_157721.wav,Aleetacurvicosta,61,validation
Platycleisalbopunctata_XC751610-dat028-013_edit1.wav,Platycleisalbopunctata_XC751610-dat028-013,data/train/Platycleisalbopunctata_XC751610-dat028-013_edit1.wav,Platycleisalbopunctata,54,train
Chorthippusmollis_XC751827-dat001-036_edit2.wav,Chorthippusmollis_XC751827-dat001-036,data/test/Chorthippusmollis_XC751827-dat001-036_edit2.wav,Chorthippusmollis,12,test
Conocephalusfuscus_XC752388-dat036-006_edit3.wav,Conocephalusfuscus_XC752388-dat036-006,data/train/Conocephalusfuscus_XC752388-dat036-006_edit3.wav,Conocephalusfuscus,16,train
Nemobiussylvestris_Take23.wav,Nemobiussylvestris_Take23,data/val/Nemobiussylvestris_Take23.wav,Nemobiussylvestris,48,validation
